Europe/Lisbon,Open,High,Low,Close,Volume
2025-11-17T04:00:00+00:00,23869.199,23880.088,23869.066,23872.577,15480
2025-11-17T05:00:00+00:00,23871.088,23879.699,23854.055,23857.566,29520
2025-11-17T06:00:00+00:00,23857.199,23872.199,23846.199,23859.577,37860
2025-11-17T07:00:00+00:00,23855.588,23923.166,23836.199,23896.788,197520
2025-11-17T08:00:00+00:00,23897.777,23932.755,23867.777,23895.788,547800
2025-11-17T09:00:00+00:00,23894.899,23899.288,23812.766,23816.899,452040
2025-11-17T10:00:00+00:00,23815.799,23819.277,23735.288,23741.899,426000
2025-11-17T11:00:00+00:00,23739.755,23789.399,23723.799,23747.399,413160
2025-11-17T12:00:00+00:00,23749.399,23749.399,23686.766,23725.755,405240
2025-11-17T13:00:00+00:00,23726.799,23739.255,23633.277,23671.799,424200
2025-11-17T14:00:00+00:00,23670.766,23714.277,23642.766,23707.766,603120
2025-11-17T15:00:00+00:00,23708.266,23715.266,23572.755,23582.277,892800
2025-11-17T16:00:00+00:00,23582.766,23645.199,23525.788,23645.199,658440
2025-11-17T17:00:00+00:00,23644.699,23650.299,23571.299,23573.299,458760
2025-11-17T18:00:00+00:00,23572.188,23588.799,23498.688,23501.299,453240
2025-11-17T19:00:00+00:00,23498.699,23509.799,23383.177,23385.188,545160
2025-11-17T20:00:00+00:00,23383.188,23459.155,23352.799,23441.299,594480
2025-11-17T21:00:00+00:00,23442.266,23461.099,23442.055,23458.855,24555
2025-11-17T23:00:00+00:00,23456.499,23481.666,23450.399,23469.699,40920
2025-11-18T00:00:00+00:00,23470.399,23477.177,23383.066,23402.599,53535
2025-11-18T01:00:00+00:00,23403.066,23446.077,23395.577,23422.199,80280
2025-11-18T02:00:00+00:00,23421.055,23432.099,23376.099,23376.599,87360
2025-11-18T03:00:00+00:00,23379.099,23379.099,23305.088,23316.077,80580
2025-11-18T04:00:00+00:00,23313.577,23313.577,23170.099,23269.199,172800
2025-11-18T05:00:00+00:00,23268.566,23289.077,23223.199,23265.599,111240
2025-11-18T06:00:00+00:00,23268.088,23303.088,23228.077,23256.577,136020
2025-11-18T07:00:00+00:00,23252.699,23282.688,23141.188,23229.299,419280
2025-11-18T08:00:00+00:00,23223.399,23358.899,23218.899,23292.799,895200
2025-11-18T09:00:00+00:00,23294.755,23356.299,23277.755,23344.288,512760
2025-11-18T10:00:00+00:00,23343.755,23346.299,23275.755,23331.899,384960
2025-11-18T11:00:00+00:00,23327.777,23357.755,23284.755,23298.288,354480
2025-11-18T12:00:00+00:00,23297.899,23301.277,23223.277,23232.288,459240
2025-11-18T13:00:00+00:00,23232.777,23262.799,23191.899,23206.255,489000
2025-11-18T14:00:00+00:00,23205.899,23256.288,23157.299,23171.255,856680
2025-11-18T15:00:00+00:00,23169.288,23187.288,23081.777,23130.255,1415400
2025-11-18T16:00:00+00:00,23128.755,23226.177,23101.755,23214.699,967800
2025-11-18T17:00:00+00:00,23215.155,23261.655,23151.166,23252.677,735120
2025-11-18T18:00:00+00:00,23253.166,23279.699,23224.666,23230.188,570360
2025-11-18T19:00:00+00:00,23231.166,23251.655,23203.799,23236.677,513720
2025-11-18T20:00:00+00:00,23237.299,23245.666,23189.299,23192.899,511680
2025-11-18T21:00:00+00:00,23193.277,23198.199,23165.977,23183.655,40185
2025-11-18T23:00:00+00:00,23181.866,23218.599,23178.099,23206.777,42255
2025-11-19T00:00:00+00:00,23206.177,23211.566,23132.766,23168.566,75285
2025-11-19T01:00:00+00:00,23170.055,23191.077,23138.699,23155.588,69600
2025-11-19T02:00:00+00:00,23156.066,23199.555,23156.066,23179.199,59640
2025-11-19T03:00:00+00:00,23178.566,23186.099,23109.099,23116.555,41100
2025-11-19T04:00:00+00:00,23119.099,23134.088,23100.577,23115.577,51480
2025-11-19T05:00:00+00:00,23116.099,23138.088,23071.066,23134.077,65220
2025-11-19T06:00:00+00:00,23138.566,23175.577,23119.566,23157.099,73200
2025-11-19T07:00:00+00:00,23155.555,23187.666,23133.688,23164.288,249840
2025-11-19T08:00:00+00:00,23157.277,23221.288,23110.299,23123.799,623040
2025-11-19T09:00:00+00:00,23122.288,23204.299,23100.277,23203.299,460080
2025-11-19T10:00:00+00:00,23202.299,23219.755,23170.255,23215.266,354960
2025-11-19T11:00:00+00:00,23214.899,23272.266,23198.766,23237.799,457440
2025-11-19T12:00:00+00:00,23235.799,23265.777,23214.788,23218.777,373440
2025-11-19T13:00:00+00:00,23219.299,23290.788,23194.266,23281.277,444720
2025-11-19T14:00:00+00:00,23280.288,23354.788,23267.288,23351.766,608520
2025-11-19T15:00:00+00:00,23352.766,23380.399,23232.777,23242.277,673800
2025-11-19T16:00:00+00:00,23242.777,23255.288,23152.699,23200.677,818040
2025-11-19T17:00:00+00:00,23198.666,23219.188,23162.666,23208.655,665880
2025-11-19T18:00:00+00:00,23209.177,23295.799,23202.166,23260.155,484560
2025-11-19T19:00:00+00:00,23262.199,23265.688,23197.188,23229.177,459840
2025-11-19T20:00:00+00:00,23227.199,23294.188,23217.688,23248.899,491640
2025-11-19T21:00:00+00:00,23247.788,23257.466,23225.166,23248.799,110400
2025-11-19T23:00:00+00:00,23315.977,23377.377,23315.499,23374.999,66450
2025-11-20T00:00:00+00:00,23374.299,23429.799,23360.677,23380.555,42060
2025-11-20T01:00:00+00:00,23381.077,23402.088,23365.055,23395.588,36060
2025-11-20T02:00:00+00:00,23395.066,23402.599,23372.599,23382.588,41940
2025-11-20T03:00:00+00:00,23384.066,23405.088,23359.566,23367.699,27780
2025-11-20T04:00:00+00:00,23368.055,23401.199,23365.588,23397.599,31980
2025-11-20T05:00:00+00:00,23398.066,23421.699,23379.099,23396.199,37440
2025-11-20T06:00:00+00:00,23396.566,23414.099,23372.555,23396.099,50340
2025-11-20T07:00:00+00:00,23394.577,23460.688,23379.177,23402.788,244800
2025-11-20T08:00:00+00:00,23400.799,23452.777,23362.766,23425.899,654120
2025-11-20T09:00:00+00:00,23427.288,23429.299,23309.299,23324.777,498120
2025-11-20T10:00:00+00:00,23325.266,23446.777,23315.777,23440.788,393600
2025-11-20T11:00:00+00:00,23441.266,23442.899,23331.777,23348.255,436320
2025-11-20T12:00:00+00:00,23347.399,23413.777,23321.899,23408.899,365040
2025-11-20T13:00:00+00:00,23410.288,23478.899,23389.277,23467.799,470880
2025-11-20T14:00:00+00:00,23468.399,23481.788,23403.766,23481.255,717720
2025-11-20T15:00:00+00:00,23481.766,23513.766,23424.766,23428.277,728880
2025-11-20T16:00:00+00:00,23428.788,23434.288,23122.188,23130.666,1214760
2025-11-20T17:00:00+00:00,23129.666,23185.155,23015.199,23053.155,1341720
2025-11-20T18:00:00+00:00,23052.699,23218.677,22979.699,23006.655,919320
2025-11-20T19:00:00+00:00,23007.155,23089.799,22981.688,23081.166,738120
2025-11-20T20:00:00+00:00,23078.799,23081.188,22917.699,22929.255,707520
2025-11-20T21:00:00+00:00,22928.288,22939.988,22910.999,22926.999,59235
2025-11-20T23:00:00+00:00,22935.799,22973.799,22897.166,22961.188,85680
2025-11-21T00:00:00+00:00,22960.855,23019.599,22950.999,23010.099,68820
2025-11-21T01:00:00+00:00,23009.566,23025.588,22982.066,23012.555,91440
2025-11-21T02:00:00+00:00,23014.066,23023.699,22989.588,22997.077,57780
2025-11-21T03:00:00+00:00,22998.699,23030.577,22985.588,22985.588,77700
2025-11-21T04:00:00+00:00,22986.066,22988.099,22929.577,22971.055,80520
2025-11-21T05:00:00+00:00,22970.055,22997.077,22960.566,22976.066,86640
2025-11-21T06:00:00+00:00,22977.199,23016.099,22966.077,22997.577,87900
2025-11-21T07:00:00+00:00,23002.599,23032.799,22939.699,22948.399,347880
2025-11-21T08:00:00+00:00,22951.399,23185.277,22938.255,23182.299,875880
2025-11-21T09:00:00+00:00,23182.899,23186.399,23025.255,23053.255,664320
2025-11-21T10:00:00+00:00,23052.899,23086.899,22946.399,23081.255,821280
2025-11-21T11:00:00+00:00,23081.899,23174.266,23076.899,23098.799,578280
2025-11-21T12:00:00+00:00,23102.777,23198.299,23032.788,23184.788,855120
2025-11-21T13:00:00+00:00,23185.766,23261.399,23150.766,23242.399,605400
2025-11-21T14:00:00+00:00,23240.899,23243.288,23155.255,23171.899,940920
2025-11-21T15:00:00+00:00,23177.277,23188.799,23067.266,23093.755,1534440
2025-11-21T16:00:00+00:00,23092.266,23222.699,23056.299,23214.177,1137600
2025-11-21T17:00:00+00:00,23215.166,23251.188,23197.688,23207.655,741480
2025-11-21T18:00:00+00:00,23209.299,23296.655,23138.688,23256.299,660840
2025-11-21T19:00:00+00:00,23255.666,23301.177,23229.677,23241.677,517200
2025-11-21T20:00:00+00:00,23240.666,23248.799,23204.155,23217.288,553560
