Europe/London,Open,High,Low,Close,Volume
2026-05-01T01:00:00+01:00,24319.699,24346.577,24312.699,24338.955,26226
2026-05-01T02:00:00+01:00,24338.677,24359.188,24333.266,24354.555,12609
2026-05-01T03:00:00+01:00,24353.977,24355.399,24334.255,24340.599,6660
2026-05-01T04:00:00+01:00,24340.999,24353.155,24336.755,24338.688,7641
2026-05-01T05:00:00+01:00,24339.288,24339.855,24330.455,24333.399,7443
2026-05-01T06:00:00+01:00,24333.588,24341.799,24330.455,24334.066,7614
2026-05-01T07:00:00+01:00,24334.666,24335.677,24307.866,24310.155,12843
2026-05-01T08:00:00+01:00,24310.488,24317.099,24299.866,24301.299,14139
2026-05-01T09:00:00+01:00,24303.066,24308.499,24293.055,24300.055,11772
2026-05-01T10:00:00+01:00,24299.666,24309.488,24285.788,24307.277,10314
2026-05-01T11:00:00+01:00,24306.977,24310.755,24296.255,24309.166,9891
2026-05-01T12:00:00+01:00,24309.477,24317.166,24296.866,24316.599,13896
2026-05-01T13:00:00+01:00,24317.155,24373.088,24312.466,24336.266,29133
2026-05-01T14:00:00+01:00,24335.577,24456.355,24334.966,24455.388,43227
2026-05-01T15:00:00+01:00,24456.666,24481.988,24393.055,24401.377,53748
2026-05-01T16:00:00+01:00,24401.966,24464.399,24377.966,24417.466,45405
2026-05-01T17:00:00+01:00,24416.755,24422.499,24349.788,24359.899,40680
2026-05-01T18:00:00+01:00,24359.288,24405.955,24359.288,24395.277,20331
2026-05-01T19:00:00+01:00,24396.599,24398.599,24323.377,24331.566,28926
2026-05-01T20:00:00+01:00,24330.999,24367.288,24308.666,24308.666,24102
2026-05-01T21:00:00+01:00,24306.755,24307.488,24304.855,24304.855,45
2026-05-03T23:00:00+01:00,24353.399,24357.099,24326.166,24338.699,23832
2026-05-04T00:00:00+01:00,24338.377,24348.899,24317.255,24323.599,17559
2026-05-04T01:00:00+01:00,24322.988,24375.388,24281.166,24319.688,184791
2026-05-04T02:00:00+01:00,24320.188,24336.799,24287.155,24333.199,270360
2026-05-04T03:00:00+01:00,24332.199,24352.688,24309.655,24340.677,216960
2026-05-04T04:00:00+01:00,24341.155,24360.799,24321.666,24345.188,124440
2026-05-04T05:00:00+01:00,24345.699,24351.155,24316.688,24330.677,82080
2026-05-04T06:00:00+01:00,24331.299,24384.799,24327.188,24372.677,168360
2026-05-04T07:00:00+01:00,24371.699,24387.166,24276.666,24308.399,694770
2026-05-04T08:00:00+01:00,24296.266,24399.777,24253.255,24338.766,1338120
2026-05-04T09:00:00+01:00,24336.277,24346.699,24290.699,24299.177,1236270
2026-05-04T10:00:00+01:00,24298.188,24402.999,24293.799,24376.488,799470
2026-05-04T11:00:00+01:00,24382.466,24397.477,24063.999,24271.988,2391060
2026-05-04T12:00:00+01:00,24277.955,24312.488,24200.977,24258.466,1448160
2026-05-04T13:00:00+01:00,24258.999,24314.999,24236.488,24248.977,1283520
2026-05-04T14:00:00+01:00,24245.599,24257.099,24156.966,24190.977,1731240
2026-05-04T15:00:00+01:00,24189.477,24222.977,24112.099,24116.977,1566810
2026-05-04T16:00:00+01:00,24110.955,24157.977,23921.866,23956.999,2081310
2026-05-04T17:00:00+01:00,23957.499,23966.855,23845.855,23877.877,1719480
2026-05-04T18:00:00+01:00,23880.399,23987.355,23876.355,23957.866,833070
2026-05-04T19:00:00+01:00,23956.399,23976.399,23862.399,23887.388,628740
