Europe/London,Open,High,Low,Close,Volume
2025-08-01T01:00:00+01:00,23983.401,23998.434,23863.123,23977.145,58141
2025-08-01T02:00:00+01:00,23976.601,24031.501,23971.634,24014.101,35280
2025-08-01T03:00:00+01:00,24013.645,24018.101,23952.001,23992.101,26730
2025-08-01T04:00:00+01:00,23997.601,24005.645,23942.101,23942.101,16965
2025-08-01T05:00:00+01:00,23939.134,23954.634,23916.612,23952.101,22815
2025-08-01T06:00:00+01:00,23951.134,23967.645,23880.112,23902.001,38700
2025-08-01T07:00:00+01:00,23896.001,23914.534,23799.001,23812.401,233235
2025-08-01T08:00:00+01:00,23816.401,23844.401,23660.923,23687.945,685080
2025-08-01T09:00:00+01:00,23690.445,23722.934,23617.412,23653.301,532890
2025-08-01T10:00:00+01:00,23653.923,23715.434,23610.912,23672.434,422460
2025-08-01T11:00:00+01:00,23672.801,23698.945,23594.445,23607.445,354960
2025-08-01T12:00:00+01:00,23606.301,23660.945,23588.401,23632.934,344190
2025-08-01T13:00:00+01:00,23636.923,23645.434,23529.423,23553.445,538560
2025-08-01T14:00:00+01:00,23551.934,23569.912,23381.801,23417.423,773460
2025-08-01T15:00:00+01:00,23416.434,23526.423,23377.923,23486.401,912600
2025-08-01T16:00:00+01:00,23484.912,23535.901,23408.901,23477.523,658620
2025-08-01T17:00:00+01:00,23475.501,23509.034,23412.512,23417.045,455580
2025-08-01T18:00:00+01:00,23415.501,23445.545,23388.023,23417.501,439830
2025-08-01T19:00:00+01:00,23418.034,23485.023,23392.401,23451.512,379980
2025-08-01T20:00:00+01:00,23452.012,23488.023,23438.512,23448.401,409950
2025-08-03T23:00:00+01:00,23440.334,23466.001,23409.123,23465.945,21901
2025-08-04T00:00:00+01:00,23466.612,23477.145,23443.812,23471.601,24992
2025-08-04T01:00:00+01:00,23471.312,23529.601,23467.601,23520.634,45440
2025-08-04T02:00:00+01:00,23519.601,23545.112,23495.001,23539.623,60705
2025-08-04T03:00:00+01:00,23541.123,23571.145,23535.001,23570.134,42480
2025-08-04T04:00:00+01:00,23570.601,23597.123,23566.601,23596.134,17595
2025-08-04T05:00:00+01:00,23594.501,23594.501,23541.601,23548.601,31815
2025-08-04T06:00:00+01:00,23548.123,23604.112,23547.501,23573.001,36450
2025-08-04T07:00:00+01:00,23572.134,23609.534,23478.034,23542.401,225630
2025-08-04T08:00:00+01:00,23547.301,23690.934,23500.934,23669.801,528840
2025-08-04T09:00:00+01:00,23670.912,23743.901,23627.423,23741.301,308430
2025-08-04T10:00:00+01:00,23740.912,23760.801,23698.434,23698.934,263700
2025-08-04T11:00:00+01:00,23698.434,23741.445,23697.401,23722.801,218880
2025-08-04T12:00:00+01:00,23722.434,23751.423,23682.445,23747.923,219960
2025-08-04T13:00:00+01:00,23748.401,23788.945,23738.934,23774.923,243990
2025-08-04T14:00:00+01:00,23775.401,23775.901,23719.423,23739.912,308340
2025-08-04T15:00:00+01:00,23740.923,23770.912,23685.945,23720.923,338760
2025-08-04T16:00:00+01:00,23718.934,23762.545,23717.445,23759.545,296190
2025-08-04T17:00:00+01:00,23760.001,23770.545,23747.401,23760.001,188010
2025-08-04T18:00:00+01:00,23759.501,23778.512,23757.512,23762.034,119700
2025-08-04T19:00:00+01:00,23762.401,23776.534,23755.401,23767.534,112230
2025-08-04T20:00:00+01:00,23768.012,23810.923,23766.045,23806,169602
2025-08-04T21:00:00+01:00,23806,23830.223,23799.201,23829.501,9396
2025-08-04T23:00:00+01:00,23839.934,23842.034,23827.223,23832.101,6655
2025-08-05T00:00:00+01:00,23832.845,23844.823,23825.101,23830.045,8679
2025-08-05T01:00:00+01:00,23829.312,23850,23789.645,23832.001,27827
2025-08-05T02:00:00+01:00,23831.623,23846.623,23802.134,23804.145,33705
2025-08-05T03:00:00+01:00,23804.501,23816.501,23794.001,23807.112,17640
2025-08-05T04:00:00+01:00,23809.634,23824.612,23798.101,23802.123,16020
2025-08-05T05:00:00+01:00,23801.645,23836.001,23801.601,23831.123,18630
2025-08-05T06:00:00+01:00,23831.645,23888.501,23815.645,23863.134,29880
2025-08-05T07:00:00+01:00,23863.623,23920.023,23843.023,23906.912,141930
2025-08-05T08:00:00+01:00,23905.445,23937.434,23822.301,23841.801,414000
2025-08-05T09:00:00+01:00,23842.923,23877.901,23812.301,23861.401,301050
2025-08-05T10:00:00+01:00,23863.301,23905.934,23823.801,23902.434,214740
2025-08-05T11:00:00+01:00,23901.423,23955.301,23901.423,23940.434,195660
2025-08-05T12:00:00+01:00,23939.901,23974.945,23923.945,23969.301,189360
2025-08-05T13:00:00+01:00,23969.945,23984.901,23898.901,23952.901,294030
2025-08-05T14:00:00+01:00,23951.423,23967.445,23922.434,23936.434,304650
2025-08-05T15:00:00+01:00,23902.401,23918.901,23785.412,23827.445,552960
2025-08-05T16:00:00+01:00,23826.945,23878.534,23804.301,23827.034,451980
2025-08-05T17:00:00+01:00,23825.901,23874.512,23822.023,23864.901,311130
2025-08-05T18:00:00+01:00,23864.401,23918.523,23856.045,23913.401,206280
