Europe/London,Open,High,Low,Close,Volume
2025-06-01T23:00:00+01:00,24003.599,24019.199,23985.566,23991.755,20460
2025-06-02T00:00:00+01:00,23991.055,23991.399,23968.955,23986.277,19410
2025-06-02T01:00:00+01:00,23986.577,24019.299,23983.166,23997.588,66750
2025-06-02T02:00:00+01:00,23998.055,24011.588,23973.055,23978.577,80580
2025-06-02T03:00:00+01:00,23979.055,23993.077,23970.577,23973.066,65640
2025-06-02T04:00:00+01:00,23972.599,23974.699,23941.199,23943.566,59460
2025-06-02T05:00:00+01:00,23944.555,23970.577,23942.555,23969.599,36840
2025-06-02T06:00:00+01:00,23970.099,23979.577,23919.577,23937.566,59820
2025-06-02T07:00:00+01:00,23937.055,23938.655,23844.255,23855.255,259680
2025-06-02T08:00:00+01:00,23856.266,23989.299,23762.299,23833.777,894960
2025-06-02T09:00:00+01:00,23834.399,23939.777,23828.766,23918.277,632400
2025-06-02T10:00:00+01:00,23917.788,23922.788,23826.288,23863.288,502080
2025-06-02T11:00:00+01:00,23862.788,23895.399,23829.755,23894.899,396720
2025-06-02T12:00:00+01:00,23894.255,23944.766,23875.266,23916.777,364080
2025-06-02T13:00:00+01:00,23919.777,23934.777,23852.288,23886.799,336120
2025-06-02T14:00:00+01:00,23886.255,23914.266,23761.277,23799.277,864120
2025-06-02T15:00:00+01:00,23787.399,23955.288,23734.899,23941.288,1056000
2025-06-02T16:00:00+01:00,23940.899,23974.255,23918.199,23953.799,618360
2025-06-02T17:00:00+01:00,23955.299,23974.177,23939.188,23971.688,470400
2025-06-02T18:00:00+01:00,23972.188,23997.699,23967.199,23987.688,350160
2025-06-02T19:00:00+01:00,23987.299,24075.299,23980.799,24071.299,363240
2025-06-02T20:00:00+01:00,24070.677,24086.177,24051.699,24074.266,360600
2025-06-02T21:00:00+01:00,24073.288,24086.899,24070.577,24083.466,34530
2025-06-02T23:00:00+01:00,24070.799,24071.688,24058.788,24060.177,7830
2025-06-03T00:00:00+01:00,24059.788,24068.688,24029.299,24042.199,23010
2025-06-03T01:00:00+01:00,24042.855,24055.777,24029.066,24039.699,39705
2025-06-03T02:00:00+01:00,24038.599,24042.066,24017.555,24021.577,35880
2025-06-03T03:00:00+01:00,24022.099,24024.599,23980.066,23991.577,30600
2025-06-03T04:00:00+01:00,23991.077,23995.577,23971.099,23987.699,26280
2025-06-03T05:00:00+01:00,23988.599,23994.199,23979.199,23990.199,15960
2025-06-03T06:00:00+01:00,23991.055,24015.199,23986.066,24015.199,29280
2025-06-03T07:00:00+01:00,24015.566,24056.199,24010.199,24043.288,144840
2025-06-03T08:00:00+01:00,24044.299,24054.766,23815.755,23879.277,747240
2025-06-03T09:00:00+01:00,23880.899,23946.755,23836.299,23937.288,553080
2025-06-03T10:00:00+01:00,23936.788,23994.899,23914.766,23960.799,399480
2025-06-03T11:00:00+01:00,23961.799,23985.755,23936.799,23973.399,338400
2025-06-03T12:00:00+01:00,23975.766,23978.899,23916.766,23955.288,355920
2025-06-03T13:00:00+01:00,23955.788,23988.255,23929.766,23979.766,389160
2025-06-03T14:00:00+01:00,23980.777,24020.399,23944.266,23989.277,585240
2025-06-03T15:00:00+01:00,23988.777,24039.799,23968.777,24019.766,693120
2025-06-03T16:00:00+01:00,24021.288,24108.799,24019.755,24105.299,429480
2025-06-03T17:00:00+01:00,24104.199,24119.299,24094.155,24116.299,264240
2025-06-03T18:00:00+01:00,24117.155,24133.199,24109.655,24120.688,267240
2025-06-03T19:00:00+01:00,24121.299,24133.299,24097.688,24130.188,384480
2025-06-03T20:00:00+01:00,24129.677,24142.177,24111.166,24131.777,302040
2025-06-03T21:00:00+01:00,24132.299,24135.677,24118.755,24123.577,39405
2025-06-03T23:00:00+01:00,24135.177,24159.199,24132.155,24150.266,10320
2025-06-04T00:00:00+01:00,24150.966,24157.199,24141.488,24149.588,16095
2025-06-04T01:00:00+01:00,24150.099,24161.099,24123.555,24132.577,51990
2025-06-04T02:00:00+01:00,24132.088,24144.699,24129.077,24137.577,49020
2025-06-04T03:00:00+01:00,24137.099,24141.199,24128.055,24132.066,28080
2025-06-04T04:00:00+01:00,24133.066,24152.599,24130.077,24150.566,24840
2025-06-04T05:00:00+01:00,24148.699,24159.699,24144.055,24148.599,20400
2025-06-04T06:00:00+01:00,24148.099,24194.199,24144.066,24194.199,39360
2025-06-04T07:00:00+01:00,24195.599,24248.799,24177.655,24242.899,217620
2025-06-04T08:00:00+01:00,24243.255,24305.277,24207.777,24298.788,654000
2025-06-04T09:00:00+01:00,24297.777,24325.399,24268.799,24302.399,483480
2025-06-04T10:00:00+01:00,24302.777,24345.788,24247.766,24258.799,404760
2025-06-04T11:00:00+01:00,24259.266,24272.299,24205.399,24257.777,412560
2025-06-04T12:00:00+01:00,24259.788,24265.277,24206.755,24241.799,323640
2025-06-04T13:00:00+01:00,24242.777,24250.299,24151.777,24214.766,506640
2025-06-04T14:00:00+01:00,24214.266,24222.299,24123.777,24202.799,608760
2025-06-04T15:00:00+01:00,24196.399,24265.288,24147.266,24244.788,733320
2025-06-04T16:00:00+01:00,24245.766,24287.188,24240.788,24271.666,551160
2025-06-04T17:00:00+01:00,24270.177,24279.666,24245.655,24271.666,408240
2025-06-04T18:00:00+01:00,24273.188,24295.677,24271.688,24290.155,213000
2025-06-04T19:00:00+01:00,24289.655,24296.666,24267.655,24273.199,260040
2025-06-04T20:00:00+01:00,24272.666,24290.799,24258.266,24258.788,337560
2025-06-04T21:00:00+01:00,24257.755,24263.866,24252.366,24259.799,14835
2025-06-04T23:00:00+01:00,24252.199,24270.466,24250.755,24257.455,9750
2025-06-05T00:00:00+01:00,24258.155,24262.255,24249.366,24252.066,8820
2025-06-05T01:00:00+01:00,24251.399,24289.555,24250.666,24274.199,26100
2025-06-05T02:00:00+01:00,24274.599,24284.566,24261.099,24283.699,35580
2025-06-05T03:00:00+01:00,24287.088,24287.588,24270.566,24276.066,20760
2025-06-05T04:00:00+01:00,24276.566,24289.566,24273.055,24282.555,18120
2025-06-05T05:00:00+01:00,24281.066,24284.055,24272.699,24273.077,9240
2025-06-05T06:00:00+01:00,24273.555,24273.588,24250.588,24260.199,23160
2025-06-05T07:00:00+01:00,24256.555,24266.799,24237.177,24250.766,126780
2025-06-05T08:00:00+01:00,24251.766,24342.266,24248.777,24337.899,520080
2025-06-05T09:00:00+01:00,24339.788,24399.755,24327.755,24358.399,360720
2025-06-05T10:00:00+01:00,24358.788,24387.788,24343.277,24361.766,314760
2025-06-05T11:00:00+01:00,24362.277,24387.288,24340.766,24349.799,248640
2025-06-05T12:00:00+01:00,24349.255,24358.899,24317.755,24336.299,311040
2025-06-05T13:00:00+01:00,24334.299,24489.788,24308.277,24410.399,550080
2025-06-05T14:00:00+01:00,24414.255,24424.288,24217.399,24226.277,935280
2025-06-05T15:00:00+01:00,24225.255,24370.799,24223.255,24340.777,904440
2025-06-05T16:00:00+01:00,24341.755,24347.777,24290.788,24324.699,501840
2025-06-05T17:00:00+01:00,24326.799,24332.677,24222.299,24236.699,566760
2025-06-05T18:00:00+01:00,24235.677,24315.166,24224.799,24280.655,406440
2025-06-05T19:00:00+01:00,24281.166,24290.299,24200.688,24259.799,510480
2025-06-05T20:00:00+01:00,24259.177,24269.655,24179.166,24234.766,858600
2025-06-05T21:00:00+01:00,24234.766,24254.399,24229.277,24239.099,39195
2025-06-05T23:00:00+01:00,24208.388,24241.366,24206.366,24241.199,10965
2025-06-06T00:00:00+01:00,24240.377,24247.999,24218.799,24220.088,18105
2025-06-06T01:00:00+01:00,24221.077,24284.088,24220.666,24276.199,55275
2025-06-06T02:00:00+01:00,24277.077,24286.566,24258.699,24261.699,46620
2025-06-06T03:00:00+01:00,24262.588,24273.588,24256.055,24258.099,23460
2025-06-06T04:00:00+01:00,24258.566,24275.088,24249.577,24271.199,29340
2025-06-06T05:00:00+01:00,24270.088,24307.077,24257.555,24306.599,27840
2025-06-06T06:00:00+01:00,24305.588,24321.077,24288.588,24305.555,30540
2025-06-06T07:00:00+01:00,24308.077,24316.188,24279.155,24300.755,166440
2025-06-06T08:00:00+01:00,24301.755,24323.766,24210.399,24232.277,495240
2025-06-06T09:00:00+01:00,24233.266,24280.755,24213.255,24271.788,345120
2025-06-06T10:00:00+01:00,24273.899,24305.266,24255.777,24278.899,300360
2025-06-06T11:00:00+01:00,24279.266,24292.399,24265.277,24267.766,237000
2025-06-06T12:00:00+01:00,24268.788,24289.299,24251.755,24265.399,284160
2025-06-06T13:00:00+01:00,24264.299,24316.299,24240.255,24275.299,438480
2025-06-06T14:00:00+01:00,24274.288,24352.788,24258.788,24323.899,618720
2025-06-06T15:00:00+01:00,24322.766,24326.288,24261.266,24303.799,565680
2025-06-06T16:00:00+01:00,24304.288,24337.288,24281.255,24315.199,520080
2025-06-06T17:00:00+01:00,24314.655,24320.677,24261.155,24277.188,465240
2025-06-06T18:00:00+01:00,24276.199,24298.699,24262.655,24293.299,330840
2025-06-06T19:00:00+01:00,24293.677,24318.299,24292.688,24309.166,312600
2025-06-06T20:00:00+01:00,24308.688,24325.199,24298.755,24302.788,348840
2025-06-08T23:00:00+01:00,24318.399,24330.466,24269.677,24276.088,31860
2025-06-09T00:00:00+01:00,24275.899,24300.099,24269.955,24294.355,17025
2025-06-09T01:00:00+01:00,24295.099,24313.899,24287.055,24300.199,30600
2025-06-09T02:00:00+01:00,24299.066,24302.599,24283.555,24297.099,25740
2025-06-09T03:00:00+01:00,24297.599,24306.588,24266.588,24278.699,19140
2025-06-09T04:00:00+01:00,24277.577,24277.577,24251.077,24259.077,16380
2025-06-09T05:00:00+01:00,24259.577,24266.199,24252.077,24260.577,16920
2025-06-09T06:00:00+01:00,24261.088,24269.199,24243.077,24268.055,19680
2025-06-09T07:00:00+01:00,24268.799,24284.699,24245.188,24255.788,138360
2025-06-09T08:00:00+01:00,24256.777,24294.799,24149.755,24225.255,501480
2025-06-09T09:00:00+01:00,24227.799,24252.788,24198.788,24237.755,317160
2025-06-09T10:00:00+01:00,24238.766,24246.799,24166.755,24171.799,267120
2025-06-09T11:00:00+01:00,24171.399,24211.755,24157.299,24171.899,221880
2025-06-09T12:00:00+01:00,24173.299,24198.255,24112.266,24113.399,284160
2025-06-09T13:00:00+01:00,24112.799,24148.277,24094.777,24106.277,265680
2025-06-09T14:00:00+01:00,24109.266,24175.299,24108.255,24152.288,434760
2025-06-09T15:00:00+01:00,24152.777,24177.277,24139.755,24159.288,427320
2025-06-09T16:00:00+01:00,24160.277,24190.699,24140.255,24173.166,285840
2025-06-09T17:00:00+01:00,24172.699,24183.166,24144.655,24175.688,258840
2025-06-09T18:00:00+01:00,24174.799,24202.666,24173.799,24193.699,218280
2025-06-09T19:00:00+01:00,24193.199,24199.666,24167.666,24177.666,201960
2025-06-09T20:00:00+01:00,24178.199,24183.655,24132.799,24138.755,285360
2025-06-09T21:00:00+01:00,24139.799,24141.399,24127.855,24133.188,19980
2025-06-09T23:00:00+01:00,24158.855,24162.599,24149.788,24150.599,6090
2025-06-10T00:00:00+01:00,24151.155,24160.588,24150.466,24157.877,3810
2025-06-10T01:00:00+01:00,24157.466,24175.099,24125.799,24167.066,29535
2025-06-10T02:00:00+01:00,24163.566,24242.088,24163.566,24238.588,44640
2025-06-10T03:00:00+01:00,24238.066,24254.588,24231.066,24247.577,22620
2025-06-10T04:00:00+01:00,24247.199,24247.199,24223.088,24225.077,16560
2025-06-10T05:00:00+01:00,24228.199,24236.099,24216.099,24227.699,13320
2025-06-10T06:00:00+01:00,24227.055,24243.099,24129.566,24175.577,89940
2025-06-10T07:00:00+01:00,24175.055,24206.666,24164.777,24170.277,201420
2025-06-10T08:00:00+01:00,24168.766,24181.299,24085.255,24123.788,746520
2025-06-10T09:00:00+01:00,24121.799,24132.399,23956.255,23986.899,551760
2025-06-10T10:00:00+01:00,23985.899,24062.755,23966.755,24044.255,386040
2025-06-10T11:00:00+01:00,24043.755,24078.899,24036.266,24072.799,328560
2025-06-10T12:00:00+01:00,24074.899,24113.399,24056.755,24110.266,315840
2025-06-10T13:00:00+01:00,24110.799,24118.299,24054.788,24072.799,305400
2025-06-10T14:00:00+01:00,24075.288,24121.277,24062.755,24107.399,462840
2025-06-10T15:00:00+01:00,24099.899,24111.899,23993.255,23996.277,513600
2025-06-10T16:00:00+01:00,24000.788,24045.788,23985.299,24001.677,481800
2025-06-10T17:00:00+01:00,24001.188,24022.299,23987.799,23996.677,273120
2025-06-10T18:00:00+01:00,23996.177,24009.166,23970.655,23971.799,255000
