Europe/London,Open,High,Low,Close,Volume
2026-01-01T23:00:00+00:00,24514.712,24527.823,24510.812,24523.023,14910
2026-01-02T00:00:00+00:00,24522.301,24557.101,24465.412,24508.445,31650
2026-01-02T01:00:00+00:00,24508.912,24532.945,24499.412,24506.945,52860
2026-01-02T02:00:00+00:00,24510.445,24514.412,24494.445,24505.934,42900
2026-01-02T03:00:00+00:00,24501.934,24517.412,24487.945,24509.301,30960
2026-01-02T04:00:00+00:00,24508.301,24524.423,24500.401,24507.923,24420
2026-01-02T05:00:00+00:00,24509.423,24543.945,24497.401,24542.445,23460
2026-01-02T06:00:00+00:00,24542.912,24564.801,24528.945,24559.301,32940
2026-01-02T07:00:00+00:00,24555.912,24581.845,24477.301,24487.245,210960
2026-01-02T08:00:00+00:00,24488.712,24645.245,24456.245,24640.745,617520
2026-01-02T09:00:00+00:00,24639.734,24681.712,24583.212,24593.712,478080
2026-01-02T10:00:00+00:00,24596.601,24597.101,24478.101,24530.723,403560
2026-01-02T11:00:00+00:00,24530.245,24575.212,24519.734,24569.734,252600
2026-01-02T12:00:00+00:00,24568.212,24582.234,24525.212,24579.223,309360
2026-01-02T13:00:00+00:00,24579.712,24600.212,24557.701,24597.201,278760
2026-01-02T14:00:00+00:00,24596.712,24616.101,24561.201,24588.601,547080
2026-01-02T15:00:00+00:00,24589.101,24590.734,24465.745,24515.245,880560
2026-01-02T16:00:00+00:00,24514.101,24552.823,24448.245,24521.823,883200
2026-01-02T17:00:00+00:00,24520.812,24535.312,24485.201,24490.812,580560
2026-01-02T18:00:00+00:00,24490.345,24501.345,24462.801,24490.312,357480
2026-01-02T19:00:00+00:00,24490.823,24558.834,24489.701,24544.823,398760
2026-01-02T20:00:00+00:00,24545.312,24564.734,24529.201,24562.734,348960
2026-01-04T23:00:00+00:00,24579.212,24580.123,24553.723,24572.034,37905
2026-01-05T00:00:00+00:00,24572.601,24640.401,24565.334,24625.923,43740
2026-01-05T01:00:00+00:00,24627.912,24636.923,24607.301,24627.901,64200
2026-01-05T02:00:00+00:00,24627.434,24647.901,24621.401,24629.401,36720
2026-01-05T03:00:00+00:00,24628.934,24634.434,24618.301,24628.401,30000
2026-01-05T04:00:00+00:00,24627.423,24660.412,24626.301,24652.434,25620
2026-01-05T05:00:00+00:00,24651.801,24670.923,24645.912,24653.401,30660
2026-01-05T06:00:00+00:00,24654.434,24659.945,24620.412,24650.434,45960
2026-01-05T07:00:00+00:00,24651.923,24665.812,24621.312,24662.712,204780
2026-01-05T08:00:00+00:00,24663.223,24824.601,24636.745,24796.223,836040
2026-01-05T09:00:00+00:00,24795.212,24810.223,24714.734,24743.712,537600
2026-01-05T10:00:00+00:00,24742.701,24743.745,24677.601,24703.601,406440
2026-01-05T11:00:00+00:00,24704.734,24731.745,24676.201,24681.723,332280
2026-01-05T12:00:00+00:00,24682.212,24705.223,24658.712,24691.723,319920
2026-01-05T13:00:00+00:00,24692.734,24720.745,24681.701,24712.245,344880
2026-01-05T14:00:00+00:00,24713.223,24793.712,24708.745,24776.201,571800
2026-01-05T15:00:00+00:00,24774.245,24851.745,24759.601,24847.201,506760
2026-01-05T16:00:00+00:00,24847.601,24884.345,24826.601,24859.323,360000
2026-01-05T17:00:00+00:00,24859.834,24872.301,24846.823,24850.701,212760
2026-01-05T18:00:00+00:00,24850.345,24852.345,24823.312,24835.201,147120
2026-01-05T19:00:00+00:00,24836.201,24848.334,24830.323,24842.334,125280
2026-01-05T20:00:00+00:00,24841.823,24869.223,24840.301,24868.745,146280
2026-01-05T21:00:00+00:00,24868.723,24870.334,24860.601,24866.012,5985
2026-01-05T23:00:00+00:00,24867.701,24874.534,24859.101,24859.701,16005
2026-01-06T00:00:00+00:00,24860.445,24872.412,24847.301,24848.901,23835
2026-01-06T01:00:00+00:00,24849.445,24898.301,24844.801,24883.445,31740
2026-01-06T02:00:00+00:00,24883.801,24895.912,24874.945,24891.301,13800
