Europe/London,Open,High,Low,Close,Volume
2026-02-01T23:00:00+00:00,24389.401,24483.323,24384.312,24469.834,61270
2026-02-02T00:00:00+00:00,24469.245,24506.223,24449.423,24477.301,49328
2026-02-02T01:00:00+00:00,24479.423,24497.945,24362.401,24375.801,71910
2026-02-02T02:00:00+00:00,24374.923,24396.912,24340.923,24350.412,72855
2026-02-02T03:00:00+00:00,24350.801,24373.912,24264.301,24292.301,57555
2026-02-02T04:00:00+00:00,24292.912,24324.423,24225.401,24311.923,49770
2026-02-02T05:00:00+00:00,24311.301,24324.301,24246.923,24276.912,43965
2026-02-02T06:00:00+00:00,24277.423,24307.445,24208.445,24289.301,60885
2026-02-02T07:00:00+00:00,24288.801,24352.801,24252.823,24349.734,316395
2026-02-02T08:00:00+00:00,24348.723,24559.201,24347.745,24540.212,619662
2026-02-02T09:00:00+00:00,24542.701,24604.234,24504.223,24579.745,454770
2026-02-02T10:00:00+00:00,24579.223,24629.601,24579.223,24611.234,355870
2026-02-02T11:00:00+00:00,24612.234,24701.723,24611.101,24692.234,292320
2026-02-02T12:00:00+00:00,24693.212,24762.723,24687.223,24728.212,329130
2026-02-02T13:00:00+00:00,24729.101,24757.223,24699.234,24751.223,392310
2026-02-02T14:00:00+00:00,24752.101,24778.212,24730.745,24745.212,557190
2026-02-02T15:00:00+00:00,24745.745,24853.712,24732.101,24796.701,625770
2026-02-02T16:00:00+00:00,24796.201,24824.234,24773.701,24788.701,470160
2026-02-02T17:00:00+00:00,24787.845,24824.701,24785.823,24815.312,232650
2026-02-02T18:00:00+00:00,24814.801,24825.845,24793.801,24815.834,163980
2026-02-02T19:00:00+00:00,24815.312,24835.834,24809.812,24811.845,139770
2026-02-02T20:00:00+00:00,24812.312,24859.745,24806.301,24843.201,261180
2026-02-02T21:00:00+00:00,24843.745,24859.834,24835.301,24853.123,19799
2026-02-02T23:00:00+00:00,24857.723,24902.645,24848.445,24886.301,24750
2026-02-03T00:00:00+00:00,24885.723,24888.734,24860.912,24878.945,31444
2026-02-03T01:00:00+00:00,24878.423,24900.934,24877.801,24900.434,33750
2026-02-03T02:00:00+00:00,24899.912,24899.912,24859.912,24880.912,22950
2026-02-03T03:00:00+00:00,24881.945,24893.923,24867.434,24892.912,13995
2026-02-03T04:00:00+00:00,24894.901,24945.934,24894.901,24930.901,19440
2026-02-03T05:00:00+00:00,24931.445,24931.912,24866.401,24887.301,32310
2026-02-03T06:00:00+00:00,24886.912,24920.445,24878.301,24915.934,26055
2026-02-03T07:00:00+00:00,24915.423,24975.201,24908.812,24948.723,178020
