Europe/London,Open,High,Low,Close,Volume
2025-02-03T01:00:00+00:00,21231.311,21278.499,21181.955,21197.099,22970
2025-02-03T02:00:00+00:00,21198.477,21202.488,21117.455,21151.455,53040
2025-02-03T03:00:00+00:00,21151.999,21244.466,21143.599,21240.466,25080
2025-02-03T04:00:00+00:00,21239.966,21268.966,21102.466,21186.466,51300
2025-02-03T05:00:00+00:00,21186.955,21259.455,21175.488,21251.599,38700
2025-02-03T06:00:00+00:00,21250.488,21262.599,21176.477,21195.988,56940
2025-02-03T07:00:00+00:00,21197.599,21316.199,21196.099,21270.166,331620
2025-02-03T08:00:00+00:00,21270.699,21408.199,21257.166,21403.555,700680
2025-02-03T09:00:00+00:00,21403.055,21414.088,21290.555,21295.566,421680
2025-02-03T10:00:00+00:00,21295.088,21366.055,21268.055,21356.566,317760
2025-02-03T11:00:00+00:00,21357.055,21387.088,21346.155,21348.155,211800
2025-02-03T12:00:00+00:00,21350.199,21374.199,21300.155,21311.699,269880
2025-02-03T13:00:00+00:00,21312.199,21392.177,21310.655,21365.199,376800
2025-02-03T14:00:00+00:00,21364.199,21378.677,21284.688,21300.699,567360
2025-02-03T15:00:00+00:00,21299.299,21468.155,21263.188,21414.299,1272000
2025-02-03T16:00:00+00:00,21412.199,21442.577,21366.699,21376.199,768840
2025-02-03T17:00:00+00:00,21376.699,21415.555,21345.599,21381.577,549480
2025-02-03T18:00:00+00:00,21379.588,21420.088,21352.066,21413.555,365040
2025-02-03T19:00:00+00:00,21413.066,21460.199,21411.566,21446.066,189240
2025-02-03T20:00:00+00:00,21447.555,21450.577,21397.688,21398.299,216480
2025-02-03T21:00:00+00:00,21397.666,21424.788,21382.088,21399.688,63795
2025-02-03T23:00:00+00:00,21542.677,21547.299,21501.655,21516.099,28005
2025-02-04T00:00:00+00:00,21515.066,21516.855,21463.499,21482.488,22140
2025-02-04T01:00:00+00:00,21482.099,21482.099,21440.988,21467.466,26340
2025-02-04T02:00:00+00:00,21467.955,21491.499,21461.499,21473.599,27480
2025-02-04T03:00:00+00:00,21473.099,21473.599,21435.999,21440.988,15840
2025-02-04T04:00:00+00:00,21443.099,21455.466,21436.466,21438.599,12840
2025-02-04T05:00:00+00:00,21437.977,21437.977,21294.488,21390.455,86520
2025-02-04T06:00:00+00:00,21389.955,21436.477,21373.499,21435.477,53280
2025-02-04T07:00:00+00:00,21435.699,21489.088,21416.588,21460.655,184260
2025-02-04T08:00:00+00:00,21461.699,21505.188,21296.688,21372.799,689280
2025-02-04T09:00:00+00:00,21373.177,21417.188,21373.177,21406.688,400440
2025-02-04T10:00:00+00:00,21407.188,21448.177,21406.166,21432.299,271200
2025-02-04T11:00:00+00:00,21433.177,21449.299,21420.166,21434.699,257880
2025-02-04T12:00:00+00:00,21434.166,21465.177,21411.177,21456.299,206880
2025-02-04T13:00:00+00:00,21455.799,21483.188,21442.155,21468.188,215040
2025-02-04T14:00:00+00:00,21466.688,21500.799,21453.155,21497.799,342000
2025-02-04T15:00:00+00:00,21498.166,21516.155,21448.155,21472.299,486120
2025-02-04T16:00:00+00:00,21473.166,21516.299,21473.166,21497.077,306600
2025-02-04T17:00:00+00:00,21497.555,21506.199,21465.566,21493.577,283800
2025-02-04T18:00:00+00:00,21493.099,21494.699,21474.066,21476.588,146880
2025-02-04T19:00:00+00:00,21476.088,21504.588,21471.555,21488.066,127800
2025-02-04T20:00:00+00:00,21488.588,21497.599,21472.566,21488.155,177720
2025-02-04T21:00:00+00:00,21487.677,21496.299,21446.566,21447.477,109800
2025-02-04T23:00:00+00:00,21421.755,21449.099,21421.755,21431.255,21735
2025-02-05T00:00:00+00:00,21433.066,21493.599,21428.677,21489.488,19590
2025-02-05T01:00:00+00:00,21488.499,21495.466,21439.966,21440.477,27960
2025-02-05T02:00:00+00:00,21439.988,21453.966,21429.955,21432.955,19920
2025-02-05T03:00:00+00:00,21433.599,21443.966,21424.488,21428.099,18840
2025-02-05T04:00:00+00:00,21428.599,21436.499,21417.477,21434.099,15240
2025-02-05T05:00:00+00:00,21434.466,21435.499,21414.466,21419.977,16440
2025-02-05T06:00:00+00:00,21420.599,21437.599,21409.499,21416.455,26160
2025-02-05T07:00:00+00:00,21417.077,21451.199,21393.155,21398.155,175080
2025-02-05T08:00:00+00:00,21395.688,21438.699,21384.677,21402.688,488400
2025-02-05T09:00:00+00:00,21403.799,21431.799,21397.688,21417.755,347160
2025-02-05T10:00:00+00:00,21417.255,21474.266,21410.766,21463.799,285000
2025-02-05T11:00:00+00:00,21465.255,21507.899,21462.255,21494.899,215880
2025-02-05T12:00:00+00:00,21493.777,21506.266,21483.288,21498.788,178920
2025-02-05T13:00:00+00:00,21499.266,21547.899,21485.255,21538.766,254160
2025-02-05T14:00:00+00:00,21539.266,21544.255,21501.255,21510.777,309720
2025-02-05T15:00:00+00:00,21517.766,21536.766,21476.755,21535.288,483720
2025-02-05T16:00:00+00:00,21532.766,21609.799,21524.255,21604.299,358080
2025-02-05T17:00:00+00:00,21604.666,21607.299,21582.677,21589.688,195840
2025-02-05T18:00:00+00:00,21590.155,21606.299,21579.666,21602.299,178320
2025-02-05T19:00:00+00:00,21601.655,21619.299,21601.166,21610.155,133800
2025-02-05T20:00:00+00:00,21610.655,21648.799,21610.199,21629.766,199680
2025-02-05T21:00:00+00:00,21630.277,21638.288,21617.455,21635.588,19545
2025-02-05T23:00:00+00:00,21637.699,21645.077,21630.688,21643.255,10200
2025-02-06T00:00:00+00:00,21641.455,21678.199,21641.455,21660.199,16260
2025-02-06T01:00:00+00:00,21660.588,21666.555,21648.088,21654.066,21180
2025-02-06T02:00:00+00:00,21652.588,21654.066,21637.577,21652.099,19920
2025-02-06T03:00:00+00:00,21652.699,21656.088,21637.199,21645.066,14160
2025-02-06T04:00:00+00:00,21644.577,21656.699,21643.588,21651.699,12960
2025-02-06T05:00:00+00:00,21651.055,21678.199,21650.099,21677.066,13860
2025-02-06T06:00:00+00:00,21676.577,21676.577,21661.588,21663.077,15000
2025-02-06T07:00:00+00:00,21666.599,21710.655,21666.599,21685.399,129960
2025-02-06T08:00:00+00:00,21689.277,21756.999,21688.288,21746.899,457200
2025-02-06T09:00:00+00:00,21747.855,21786.877,21733.366,21779.266,272760
2025-02-06T10:00:00+00:00,21779.788,21806.399,21724.799,21730.399,243600
2025-02-06T11:00:00+00:00,21729.277,21764.255,21710.766,21757.755,313680
2025-02-06T12:00:00+00:00,21755.899,21791.788,21754.755,21784.777,220920
2025-02-06T13:00:00+00:00,21784.288,21792.399,21743.755,21770.277,218640
2025-02-06T14:00:00+00:00,21771.755,21852.799,21771.255,21843.777,373440
2025-02-06T15:00:00+00:00,21846.288,21889.266,21830.277,21840.266,484800
2025-02-06T16:00:00+00:00,21839.277,21923.799,21830.288,21885.688,392400
2025-02-06T17:00:00+00:00,21886.199,21912.199,21875.177,21900.677,189480
2025-02-06T18:00:00+00:00,21900.199,21903.677,21879.666,21889.177,152160
2025-02-06T19:00:00+00:00,21888.699,21897.299,21853.155,21871.699,254160
2025-02-06T20:00:00+00:00,21871.299,21911.699,21868.666,21899.299,241560
2025-02-06T21:00:00+00:00,21899.777,21900.188,21801.688,21875.377,123870
2025-02-06T23:00:00+00:00,21871.666,21906.099,21866.288,21899.366,12555
2025-02-07T00:00:00+00:00,21898.466,21904.899,21884.699,21899.577,16080
2025-02-07T01:00:00+00:00,21898.577,21906.199,21887.055,21889.566,20220
2025-02-07T02:00:00+00:00,21890.077,21897.555,21883.099,21895.555,13860
2025-02-07T03:00:00+00:00,21896.199,21899.699,21889.555,21892.599,12360
2025-02-07T04:00:00+00:00,21894.199,21896.555,21887.566,21890.566,11100
2025-02-07T05:00:00+00:00,21891.088,21901.199,21887.199,21891.055,14760
2025-02-07T06:00:00+00:00,21892.066,21905.588,21872.599,21904.588,23940
2025-02-07T07:00:00+00:00,21907.555,21936.666,21907.099,21917.755,114540
2025-02-07T08:00:00+00:00,21922.299,21947.288,21893.899,21913.255,430320
