Europe/London,Open,High,Low,Close,Volume
2026-04-01T01:00:00+01:00,23080.434,23107.001,23042.401,23092.801,150435
2026-04-01T02:00:00+01:00,23093.445,23100.412,23021.901,23039.412,189000
2026-04-01T03:00:00+01:00,23041.423,23059.434,23023.901,23025.434,90660
2026-04-01T04:00:00+01:00,23023.934,23058.445,23018.801,23049.434,75780
2026-04-01T05:00:00+01:00,23049.912,23079.423,23043.401,23074.945,49260
2026-04-01T06:00:00+01:00,23075.412,23117.423,23070.934,23098.401,85260
2026-04-01T07:00:00+01:00,23097.434,23302.834,23097.434,23296.712,573600
2026-04-01T08:00:00+01:00,23297.723,23355.723,23145.101,23151.234,1124760
2026-04-01T09:00:00+01:00,23151.701,23223.223,23108.101,23172.701,1060080
2026-04-01T10:00:00+01:00,23176.223,23200.212,23021.723,23134.101,979200
2026-04-01T11:00:00+01:00,23134.723,23220.734,23083.201,23214.212,828120
2026-04-01T12:00:00+01:00,23211.234,23332.712,23206.601,23308.745,624600
2026-04-01T13:00:00+01:00,23309.701,23398.712,23196.601,23210.201,938280
2026-04-01T14:00:00+01:00,23212.223,23296.101,23147.601,23196.101,1330320
2026-04-01T15:00:00+01:00,23196.712,23308.712,23176.701,23297.601,1285440
2026-04-01T16:00:00+01:00,23298.201,23381.845,23256.323,23378.334,786120
2026-04-01T17:00:00+01:00,23378.823,23387.334,23316.312,23358.301,504240
2026-04-01T18:00:00+01:00,23358.801,23381.201,23312.701,23313.801,324120
2026-04-01T19:00:00+01:00,23314.312,23316.812,23185.701,23221.701,690360
2026-04-01T20:00:00+01:00,23222.312,23350.334,23214.845,23317.712,591720
2026-04-01T21:00:00+01:00,23320.723,23331.712,23311.601,23324.301,26940
2026-04-01T23:00:00+01:00,23313.901,23320.223,23290.612,23295.945,39405
2026-04-02T00:00:00+01:00,23296.501,23313.212,23289.212,23301.223,34395
2026-04-02T01:00:00+01:00,23301.612,23354.412,23268.434,23347.923,149325
2026-04-02T02:00:00+01:00,23348.901,23349.301,22939.912,22981.412,498060
2026-04-02T03:00:00+01:00,22976.423,22989.445,22908.901,22935.945,265920
2026-04-02T04:00:00+01:00,22934.301,22934.301,22862.901,22872.301,185220
2026-04-02T05:00:00+01:00,22872.923,22889.412,22817.923,22846.445,138180
2026-04-02T06:00:00+01:00,22845.434,22876.401,22801.934,22809.912,157080
2026-04-02T07:00:00+01:00,22813.945,22900.201,22813.945,22892.212,500460
2026-04-02T08:00:00+01:00,22891.734,22999.745,22884.234,22995.245,832080
2026-04-02T09:00:00+01:00,22995.712,23003.212,22927.101,22957.201,744720
2026-04-02T10:00:00+01:00,22957.734,22973.223,22878.201,22901.212,494880
2026-04-02T11:00:00+01:00,22900.245,22907.745,22785.701,22821.223,533400
2026-04-02T12:00:00+01:00,22819.212,22841.223,22719.201,22719.223,525120
2026-04-02T13:00:00+01:00,22719.712,22786.723,22671.245,22760.601,605760
2026-04-02T14:00:00+01:00,22761.701,22898.201,22746.723,22890.601,829560
2026-04-02T15:00:00+01:00,22891.734,23250.245,22851.212,23139.101,1146960
2026-04-02T16:00:00+01:00,23138.701,23166.312,23071.845,23111.201,843390
2026-04-02T17:00:00+01:00,23111.801,23163.312,23071.701,23134.845,352890
2026-04-02T18:00:00+01:00,23135.323,23213.812,23127.345,23164.312,247621
2026-04-02T19:00:00+01:00,23164.701,23199.334,23163.301,23184.312,189630
2026-04-02T20:00:00+01:00,23185.312,23216,23167.345,23213.701,166888
2026-04-02T21:00:00+01:00,23214.101,23216,23202.012,23211.345,15515
2026-04-05T23:00:00+01:00,23046.423,23079.934,23001.734,23074.312,39893
