Europe/London,Open,High,Low,Close,Volume
2025-08-01T01:00:00+01:00,23976.099,23991.099,23859.255,23973.266,58141
2025-08-01T02:00:00+01:00,23972.788,24027.777,23967.799,24010.299,35280
2025-08-01T03:00:00+01:00,24009.788,24014.399,23948.266,23988.299,26730
2025-08-01T04:00:00+01:00,23993.788,24001.788,23938.277,23938.399,16965
2025-08-01T05:00:00+01:00,23935.288,23950.777,23912.766,23948.399,22815
2025-08-01T06:00:00+01:00,23947.266,23963.899,23876.266,23898.255,38700
2025-08-01T07:00:00+01:00,23892.299,23911.855,23796.355,23810.999,233235
2025-08-01T08:00:00+01:00,23814.988,23843.099,23659.499,23686.499,685080
2025-08-01T09:00:00+01:00,23688.977,23721.455,23615.955,23651.988,532890
2025-08-01T10:00:00+01:00,23652.455,23713.955,23609.599,23671.099,422460
2025-08-01T11:00:00+01:00,23671.488,23697.599,23592.999,23605.988,354960
2025-08-01T12:00:00+01:00,23604.988,23659.499,23586.966,23631.599,343982
2025-08-01T13:00:00+01:00,23635.477,23643.999,23527.988,23551.955,538560
2025-08-01T14:00:00+01:00,23550.499,23568.499,23380.455,23415.977,773460
2025-08-01T15:00:00+01:00,23414.955,23524.999,23376.477,23484.955,912600
2025-08-01T16:00:00+01:00,23483.599,23534.488,23406.399,23474.888,658620
2025-08-01T17:00:00+01:00,23472.866,23506.388,23409.999,23414.399,455580
2025-08-01T18:00:00+01:00,23412.855,23442.899,23385.355,23414.999,439830
2025-08-01T19:00:00+01:00,23415.366,23482.355,23389.888,23448.888,379980
2025-08-01T20:00:00+01:00,23449.377,23485.355,23435.877,23440.988,409950
2025-08-03T23:00:00+01:00,23432.999,23458.688,23401.799,23458.499,21901
2025-08-04T00:00:00+01:00,23459.177,23469.688,23436.499,23464.199,24992
2025-08-04T01:00:00+01:00,23463.866,23525.799,23460.266,23516.755,45440
2025-08-04T02:00:00+01:00,23515.899,23541.266,23491.399,23535.899,60705
2025-08-04T03:00:00+01:00,23537.277,23567.299,23531.399,23566.299,42480
2025-08-04T04:00:00+01:00,23566.788,23593.277,23562.755,23592.266,17595
2025-08-04T05:00:00+01:00,23590.799,23590.799,23537.799,23544.799,31815
2025-08-04T06:00:00+01:00,23544.299,23600.399,23543.788,23569.266,36450
2025-08-04T07:00:00+01:00,23568.266,23606.877,23475.377,23541.099,225630
2025-08-04T08:00:00+01:00,23546.099,23689.477,23499.466,23668.466,528840
2025-08-04T09:00:00+01:00,23669.466,23742.488,23626.099,23739.955,308430
2025-08-04T10:00:00+01:00,23739.466,23759.599,23696.955,23697.455,263700
2025-08-04T11:00:00+01:00,23696.966,23739.988,23695.988,23721.488,218880
2025-08-04T12:00:00+01:00,23721.099,23749.966,23680.988,23746.488,219960
2025-08-04T13:00:00+01:00,23746.977,23787.488,23737.477,23773.466,243990
2025-08-04T14:00:00+01:00,23773.966,23774.477,23717.955,23738.599,308340
2025-08-04T15:00:00+01:00,23739.499,23769.488,23684.466,23719.477,338760
2025-08-04T16:00:00+01:00,23717.455,23759.899,23715.999,23756.855,296190
2025-08-04T17:00:00+01:00,23757.366,23767.999,23744.855,23757.499,188010
2025-08-04T18:00:00+01:00,23756.855,23775.877,23754.866,23759.355,119700
2025-08-04T19:00:00+01:00,23759.899,23773.888,23752.855,23764.999,112230
2025-08-04T20:00:00+01:00,23765.377,23806.377,23763.499,23800.466,173370
2025-08-04T21:00:00+01:00,23800.099,23822.766,23791.777,23822.077,13579
2025-08-04T23:00:00+01:00,23832.599,23834.577,23819.766,23824.677,6655
2025-08-05T00:00:00+01:00,23825.499,23837.388,23817.666,23822.577,8679
2025-08-05T01:00:00+01:00,23821.866,23849.299,23785.766,23828.277,28945
2025-08-05T02:00:00+01:00,23827.766,23842.766,23798.255,23800.266,33705
2025-08-05T03:00:00+01:00,23800.788,23812.755,23790.255,23803.399,17640
2025-08-05T04:00:00+01:00,23805.899,23820.755,23794.399,23798.399,16020
