Europe/London,Open,High,Low,Close,Volume
2026-03-01T23:00:00+00:00,24980.8,25018.199,24939.066,24958.399,100335
2026-03-02T00:00:00+00:00,24959.499,24982.299,24833.255,24927.066,113460
2026-03-02T01:00:00+00:00,24926.055,25012.599,24925.577,24957.566,256740
2026-03-02T02:00:00+00:00,24958.099,24964.588,24868.555,24931.599,167160
2026-03-02T03:00:00+00:00,24931.199,24958.077,24905.699,24947.066,120540
2026-03-02T04:00:00+00:00,24947.555,24972.555,24910.077,24917.055,136500
2026-03-02T05:00:00+00:00,24915.699,24943.577,24839.566,24842.588,123360
2026-03-02T06:00:00+00:00,24843.577,24877.077,24724.066,24781.099,190860
2026-03-02T07:00:00+00:00,24780.066,24789.188,24671.655,24701.766,607320
2026-03-02T08:00:00+00:00,24702.266,24815.277,24642.277,24755.277,1507680
2026-03-02T09:00:00+00:00,24752.799,24889.899,24715.277,24849.788,1083840
2026-03-02T10:00:00+00:00,24849.266,24901.399,24798.288,24832.755,881400
2026-03-02T11:00:00+00:00,24834.299,24872.288,24771.766,24791.799,791040
2026-03-02T12:00:00+00:00,24790.766,24802.755,24664.266,24685.899,924240
2026-03-02T13:00:00+00:00,24685.299,24704.799,24586.277,24604.777,897000
2026-03-02T14:00:00+00:00,24606.288,24719.399,24573.266,24661.899,1263240
2026-03-02T15:00:00+00:00,24665.288,24716.899,24619.277,24623.777,1374120
2026-03-02T16:00:00+00:00,24625.255,24722.199,24600.155,24699.688,1022520
2026-03-02T17:00:00+00:00,24700.166,24734.655,24680.688,24716.299,580440
2026-03-02T18:00:00+00:00,24717.166,24727.299,24678.677,24680.666,470280
2026-03-02T19:00:00+00:00,24680.177,24721.677,24676.655,24695.688,370680
2026-03-02T20:00:00+00:00,24696.155,24704.299,24584.666,24610.399,786600
2026-03-02T21:00:00+00:00,24609.755,24619.599,24590.066,24601.466,26505
2026-03-02T23:00:00+00:00,24596.355,24604.066,24560.455,24576.888,48615
2026-03-03T00:00:00+00:00,24577.577,24641.599,24564.155,24624.588,97080
2026-03-03T01:00:00+00:00,24625.055,24658.066,24524.077,24524.099,188280
2026-03-03T02:00:00+00:00,24522.599,24552.555,24451.566,24517.555,216300
2026-03-03T03:00:00+00:00,24519.088,24534.699,24473.599,24500.088,153480
2026-03-03T04:00:00+00:00,24499.588,24510.699,24405.577,24416.077,147300
2026-03-03T05:00:00+00:00,24420.088,24444.066,24362.555,24377.577,123540
2026-03-03T06:00:00+00:00,24378.077,24428.099,24355.088,24377.555,144540
2026-03-03T07:00:00+00:00,24373.699,24388.299,24215.688,24250.266,540900
2026-03-03T08:00:00+00:00,24247.299,24269.277,23872.777,23888.277,1661040
2026-03-03T09:00:00+00:00,23886.788,23974.777,23802.755,23844.788,1406160
2026-03-03T10:00:00+00:00,23846.255,23889.288,23591.266,23727.266,1375680
2026-03-03T11:00:00+00:00,23726.799,23760.799,23609.299,23738.788,1313520
2026-03-03T12:00:00+00:00,23737.288,23856.766,23694.299,23831.788,1050360
2026-03-03T13:00:00+00:00,23834.788,23847.799,23701.288,23723.766,1112520
2026-03-03T14:00:00+00:00,23727.777,23776.799,23619.299,23657.288,1505280
2026-03-03T15:00:00+00:00,23661.399,23711.788,23596.277,23698.277,1768440
2026-03-03T16:00:00+00:00,23699.255,23941.188,23668.755,23887.188,1439640
2026-03-03T17:00:00+00:00,23885.188,23916.666,23837.677,23872.188,541320
2026-03-03T18:00:00+00:00,23873.155,24020.677,23871.655,23990.299,406200
2026-03-03T19:00:00+00:00,23990.688,24118.299,23948.188,24076.688,410760
2026-03-03T20:00:00+00:00,24077.299,24096.155,23984.166,24024.777,372000
2026-03-03T21:00:00+00:00,24025.399,24029.499,24005.277,24015.155,24885
2026-03-03T23:00:00+00:00,23981.566,24012.299,23962.066,23977.999,58980
2026-03-04T00:00:00+00:00,23978.288,24046.088,23953.399,24007.588,92415
2026-03-04T01:00:00+00:00,24008.588,24033.199,23867.566,23898.599,226980
2026-03-04T02:00:00+00:00,23897.588,23918.055,23800.055,23826.099,176880
2026-03-04T03:00:00+00:00,23824.099,23835.555,23754.566,23830.555,212400
2026-03-04T04:00:00+00:00,23829.088,23843.599,23775.555,23796.066,148920
2026-03-04T05:00:00+00:00,23796.577,23817.566,23732.077,23764.077,148560
2026-03-04T06:00:00+00:00,23762.088,23888.088,23707.066,23825.055,157920
2026-03-04T07:00:00+00:00,23820.566,23922.299,23775.666,23880.255,658860
2026-03-04T08:00:00+00:00,23875.777,23949.288,23812.299,23846.255,1538040
2026-03-04T09:00:00+00:00,23849.777,24025.899,23805.777,24022.799,1056480
2026-03-04T10:00:00+00:00,24020.899,24175.788,23995.766,24165.755,1240800
2026-03-04T11:00:00+00:00,24166.399,24220.788,24130.755,24137.766,982200
2026-03-04T12:00:00+00:00,24138.288,24171.266,24015.299,24110.899,981120
2026-03-04T13:00:00+00:00,24110.299,24224.788,24105.788,24180.266,963840
2026-03-04T14:00:00+00:00,24179.255,24181.777,24070.777,24168.788,1363080
2026-03-04T15:00:00+00:00,24170.755,24243.899,24152.755,24211.299,1193280
2026-03-04T16:00:00+00:00,24210.255,24239.288,24173.177,24215.177,993360
2026-03-04T17:00:00+00:00,24212.299,24230.655,24166.177,24214.688,658320
2026-03-04T18:00:00+00:00,24213.677,24277.188,24203.666,24263.155,466680
2026-03-04T19:00:00+00:00,24264.188,24295.699,24256.155,24277.677,353760
