Europe/London,Open,High,Low,Close,Volume
2026-05-01T01:00:00+01:00,24327.834,24354.845,24320.901,24347.201,26226
2026-05-01T02:00:00+01:00,24346.912,24367.445,24341.512,24362.801,12609
2026-05-01T03:00:00+01:00,24362.223,24363.545,24342.545,24348.812,6660
2026-05-01T04:00:00+01:00,24349.112,24361.434,24345.034,24346.901,7641
2026-05-01T05:00:00+01:00,24347.534,24348.001,24338.601,24341.545,7443
2026-05-01T06:00:00+01:00,24341.845,24349.945,24338.701,24342.312,7614
2026-05-01T07:00:00+01:00,24342.923,24343.934,24316.101,24318.401,12843
2026-05-01T08:00:00+01:00,24318.734,24325.334,24308.101,24309.434,14139
2026-05-01T09:00:00+01:00,24311.323,24316.645,24301.345,24308.301,11772
2026-05-01T10:00:00+01:00,24307.923,24317.723,24294.001,24315.534,10314
2026-05-01T11:00:00+01:00,24315.223,24319.023,24304.401,24317.423,9891
2026-05-01T12:00:00+01:00,24317.723,24325.301,24305.134,24324.834,13896
2026-05-01T13:00:00+01:00,24325.401,24381.312,24320.601,24344.512,29133
2026-05-01T14:00:00+01:00,24343.801,24464.501,24343.212,24463.634,43227
2026-05-01T15:00:00+01:00,24464.934,24490.201,24401.323,24409.501,53748
2026-05-01T16:00:00+01:00,24410.234,24472.545,24386.212,24425.712,45405
2026-05-01T17:00:00+01:00,24424.901,24430.745,24357.901,24368.123,40680
2026-05-01T18:00:00+01:00,24367.545,24414.212,24367.545,24403.512,20331
2026-05-01T19:00:00+01:00,24404.801,24406.745,24331.645,24339.701,28926
2026-05-01T20:00:00+01:00,24339.234,24375.545,24316.901,24316.901,24102
2026-05-01T21:00:00+01:00,24315.001,24315.734,24313.123,24313.123,45
2026-05-03T23:00:00+01:00,24361.401,24365.245,24334.423,24346.923,23832
2026-05-04T00:00:00+01:00,24346.612,24357.023,24325.401,24331.823,17559
2026-05-04T01:00:00+01:00,24331.201,24383.612,24285.923,24324.412,184791
2026-05-04T02:00:00+01:00,24324.934,24341.412,24291.934,24337.801,270360
2026-05-04T03:00:00+01:00,24336.901,24357.412,24314.445,24345.445,216960
2026-05-04T04:00:00+01:00,24345.912,24365.434,24326.412,24349.934,124440
2026-05-04T05:00:00+01:00,24350.434,24355.945,24321.401,24335.301,82080
2026-05-04T06:00:00+01:00,24335.801,24389.445,24331.801,24377.301,168360
2026-05-04T07:00:00+01:00,24376.445,24389.812,24279.301,24309.712,694770
2026-05-04T08:00:00+01:00,24297.701,24401.101,24254.701,24340.234,1338120
2026-05-04T09:00:00+01:00,24337.723,24348.112,24292.001,24300.601,1236270
2026-05-04T10:00:00+01:00,24299.601,24404.445,24295.101,24377.801,799470
2026-05-04T11:00:00+01:00,24383.801,24398.923,24065.301,24273.412,2391060
2026-05-04T12:00:00+01:00,24279.434,24313.801,24202.412,24259.912,1448160
2026-05-04T13:00:00+01:00,24260.434,24316.301,24237.934,24250.301,1283520
2026-05-04T14:00:00+01:00,24246.912,24258.423,24158.412,24192.423,1731240
2026-05-04T15:00:00+01:00,24190.934,24224.412,24113.401,24118.301,1566810
2026-05-04T16:00:00+01:00,24112.434,24159.423,23924.501,23959.545,2081310
2026-05-04T17:00:00+01:00,23959.901,23969.401,23848.545,23880.523,1719480
2026-05-04T18:00:00+01:00,23882.901,23990.023,23879.012,23960.501,833070
2026-05-04T19:00:00+01:00,23959.034,23978.901,23865.001,23889.901,628740
2026-05-04T20:00:00+01:00,23890.901,23927.434,23881.012,23913.934,696780
2026-05-04T21:00:00+01:00,23914.945,23917.423,23896.212,23902.434,23143
2026-05-04T23:00:00+01:00,23915.534,23933.534,23911.201,23912.645,37816
2026-05-05T00:00:00+01:00,23911.923,23924.045,23908.245,23917.201,32132
2026-05-05T01:00:00+01:00,23917.645,23945.523,23895.001,23919.101,235411
2026-05-05T02:00:00+01:00,23918.634,23926.623,23881.601,23907.645,299040
2026-05-05T03:00:00+01:00,23908.634,23930.645,23903.601,23914.501,229560
2026-05-05T04:00:00+01:00,23915.134,23940.001,23905.501,23931.601,152400
2026-05-05T05:00:00+01:00,23932.001,23950.123,23926.101,23932.612,147360
2026-05-05T06:00:00+01:00,23929.101,23981.634,23918.001,23965.123,271680
2026-05-05T07:00:00+01:00,23961.601,24016.401,23919.523,24015.401,908370
2026-05-05T08:00:00+01:00,24014.934,24211.301,23988.401,24135.912,1917720
2026-05-05T09:00:00+01:00,24135.412,24256.423,24125.912,24250.934,1622040
2026-05-05T10:00:00+01:00,24252.945,24277.401,24209.412,24264.434,1281210
2026-05-05T11:00:00+01:00,24265.412,24323.934,24247.301,24300.434,1150380
2026-05-05T12:00:00+01:00,24300.934,24365.401,24264.412,24325.445,1364160
2026-05-05T13:00:00+01:00,24324.934,24394.412,24294.934,24324.445,1501500
2026-05-05T14:00:00+01:00,24325.423,24368.923,24267.434,24296.301,1572060
2026-05-05T15:00:00+01:00,24298.945,24335.434,24221.901,24324.434,1890840
2026-05-05T16:00:00+01:00,24326.445,24438.001,24318.301,24410.512,1325310
2026-05-05T17:00:00+01:00,24410.023,24413.045,24377.045,24380.023,701400
2026-05-05T18:00:00+01:00,24380.545,24413.545,24370.901,24385.401,460530
2026-05-05T19:00:00+01:00,24386.034,24410.045,24380.523,24405.023,344400
2026-05-05T20:00:00+01:00,24405.512,24435.045,24395.401,24422.912,451710
2026-05-05T21:00:00+01:00,24422.445,24433.434,24421.645,24432.601,30583
2026-05-05T23:00:00+01:00,24449.301,24550.323,24444.301,24547.101,82911
2026-05-06T00:00:00+01:00,24545.101,24559.823,24542.601,24548.812,83868
2026-05-06T01:00:00+01:00,24549.423,24558.123,24512.001,24554.645,290629
2026-05-06T02:00:00+01:00,24554.123,24575.145,24526.601,24532.601,391920
2026-05-06T03:00:00+01:00,24530.623,24541.634,24493.623,24497.145,287640
2026-05-06T04:00:00+01:00,24497.612,24552.623,24494.134,24526.501,210240
2026-05-06T05:00:00+01:00,24527.601,24598.645,24524.134,24578.101,216840
2026-05-06T06:00:00+01:00,24578.501,24613.001,24537.634,24612.001,269040
2026-05-06T07:00:00+01:00,24608.501,24640.545,24582.401,24626.412,738540
2026-05-06T08:00:00+01:00,24628.801,24774.434,24618.423,24766.912,1896930
2026-05-06T09:00:00+01:00,24767.801,25074.423,24757.923,25006.945,1582163
2026-05-06T10:00:00+01:00,25007.301,25031.912,24923.901,25027.401,1661966
2026-05-06T11:00:00+01:00,25028.401,25149.923,25009.412,25117.434,1984556
2026-05-06T12:00:00+01:00,25116.423,25156.434,25013.912,25026.801,1995420
2026-05-06T13:00:00+01:00,25025.423,25031.945,24839.901,24936.901,2094960
2026-05-06T14:00:00+01:00,24935.301,24951.401,24830.401,24871.445,2128980
2026-05-06T15:00:00+01:00,24872.923,24988.901,24842.912,24950.445,2006760
2026-05-06T16:00:00+01:00,24951.434,24971.934,24897.512,24909.034,1420860
2026-05-06T17:00:00+01:00,24908.023,24937.034,24884.023,24899.023,842520
2026-05-06T18:00:00+01:00,24897.045,24922.534,24888.401,24911.901,577080
2026-05-06T19:00:00+01:00,24911.523,24940.401,24909.001,24935.501,537390
2026-05-06T20:00:00+01:00,24934.012,24975.434,24932.034,24946.301,535500
2026-05-06T21:00:00+01:00,24946.945,24971.645,24926.901,24968.534,64319
2026-05-06T23:00:00+01:00,24941.712,24947.001,24927.812,24932.101,51504
2026-05-07T00:00:00+01:00,24931.645,24941.123,24929.001,24931.823,42311
2026-05-07T01:00:00+01:00,24931.112,24950.112,24911.801,24946.134,311546
2026-05-07T02:00:00+01:00,24945.601,24996.145,24924.612,24972.623,410400
2026-05-07T03:00:00+01:00,24973.601,24983.134,24956.623,24962.123,341520
2026-05-07T04:00:00+01:00,24962.634,24967.612,24946.123,24947.623,216960
2026-05-07T05:00:00+01:00,24946.123,24975.623,24940.001,24964.123,182400
2026-05-07T06:00:00+01:00,24965.134,24978.145,24921.612,24925.123,207840
2026-05-07T07:00:00+01:00,24924.134,24969.545,24902.001,24956.434,746640
2026-05-07T08:00:00+01:00,24958.912,25017.923,24915.412,24951.423,2230620
2026-05-07T09:00:00+01:00,24950.412,24979.401,24877.923,24887.301,1770930
2026-05-07T10:00:00+01:00,24886.945,24921.934,24862.945,24876.934,1299060
2026-05-07T11:00:00+01:00,24873.945,24905.945,24844.934,24857.901,1241100
2026-05-07T12:00:00+01:00,24860.445,24896.423,24842.423,24865.934,1118250
2026-05-07T13:00:00+01:00,24865.434,24949.401,24859.423,24919.301,1177680
2026-05-07T14:00:00+01:00,24917.945,24917.945,24764.923,24812.912,1739220
2026-05-07T15:00:00+01:00,24807.912,24812.912,24727.301,24758.401,1707670
2026-05-07T16:00:00+01:00,24757.912,24761.912,24612.045,24625.523,1671600
2026-05-07T17:00:00+01:00,24628.012,24638.012,24550.523,24563.901,1693650
2026-05-07T18:00:00+01:00,24566.012,24584.534,24445.001,24516.001,1719900
2026-05-07T19:00:00+01:00,24520.534,24531.012,24430.501,24480.034,1426110
2026-05-07T20:00:00+01:00,24481.045,24502.534,24413.045,24428.945,1317330
2026-05-07T21:00:00+01:00,24429.401,24495.523,24423.701,24457.445,85196
2026-05-07T23:00:00+01:00,24391.201,24415.045,24375.501,24392.923,104690
2026-05-08T00:00:00+01:00,24393.601,24443.612,24390.434,24443.612,50170
2026-05-08T01:00:00+01:00,24447.401,24497.412,24425.101,24450.123,115883
2026-05-08T02:00:00+01:00,24451.123,24482.145,24436.601,24445.123,291240
2026-05-08T03:00:00+01:00,24446.123,24477.123,24406.123,24445.501,344400
2026-05-08T04:00:00+01:00,24446.501,24470.123,24433.634,24451.112,229560
2026-05-08T05:00:00+01:00,24451.634,24474.134,24428.634,24460.101,239640
2026-05-08T06:00:00+01:00,24462.134,24482.634,24447.612,24469.123,267960
2026-05-08T07:00:00+01:00,24466.601,24503.401,24427.401,24456.912,782850
2026-05-08T08:00:00+01:00,24456.423,24492.801,24384.301,24490.901,1870680
2026-05-08T09:00:00+01:00,24491.434,24495.423,24402.412,24414.912,1612590
2026-05-08T10:00:00+01:00,24417.901,24516.901,24409.923,24448.945,1357860
2026-05-08T11:00:00+01:00,24449.923,24500.945,24427.901,24485.801,1179150
2026-05-08T12:00:00+01:00,24485.301,24500.945,24407.901,24437.801,1127490
2026-05-08T13:00:00+01:00,24435.923,24479.434,24377.934,24401.412,1371510
2026-05-08T14:00:00+01:00,24399.423,24484.801,24384.423,24484.301,1723470
2026-05-08T15:00:00+01:00,24480.945,24489.901,24331.301,24339.901,1646400
