Europe/London,Open,High,Low,Close,Volume
2025-03-02T23:00:00+00:00,22613.212,22667.701,22608.934,22633.945,38528
2025-03-03T00:00:00+00:00,22634.845,22678.512,22582.301,22603.023,46492
2025-03-03T01:00:00+00:00,22602.534,22632.534,22588.034,22632.001,33660
2025-03-03T02:00:00+00:00,22630.501,22651.534,22618.034,22639.012,25080
2025-03-03T03:00:00+00:00,22639.512,22641.523,22615.901,22640.501,16800
2025-03-03T04:00:00+00:00,22642.545,22659.001,22637.534,22654.523,14880
2025-03-03T05:00:00+00:00,22654.012,22690.523,22648.034,22683.012,25200
2025-03-03T06:00:00+00:00,22682.501,22724.501,22660.901,22679.045,49080
2025-03-03T07:00:00+00:00,22682.534,22696.412,22599.445,22634.845,252840
2025-03-03T08:00:00+00:00,22636.812,22759.834,22526.845,22615.334,855120
2025-03-03T09:00:00+00:00,22614.312,22819.845,22592.312,22817.345,597360
2025-03-03T10:00:00+00:00,22819.334,22832.834,22747.834,22803.812,303120
2025-03-03T11:00:00+00:00,22808.701,22876.312,22783.823,22871.812,290160
2025-03-03T12:00:00+00:00,22869.812,23187.234,22865.845,23175.601,797520
2025-03-03T13:00:00+00:00,23176.701,23183.723,23133.701,23174.223,474720
2025-03-03T14:00:00+00:00,23173.712,23311.712,23167.734,23187.734,838680
2025-03-03T15:00:00+00:00,23178.223,23232.223,23072.601,23186.212,1222680
2025-03-03T16:00:00+00:00,23187.734,23209.723,23120.723,23174.312,864720
2025-03-03T17:00:00+00:00,23174.801,23214.345,23150.323,23163.701,445920
2025-03-03T18:00:00+00:00,23160.801,23168.345,23058.801,23121.323,650400
2025-03-03T19:00:00+00:00,23120.323,23160.345,23033.801,23037.845,541680
2025-03-03T20:00:00+00:00,23039.334,23046.601,22916.312,23032.223,785040
2025-03-03T21:00:00+00:00,23032.712,23063.145,23032.712,23055.701,26062
2025-03-03T23:00:00+00:00,23066.401,23098.045,23027.834,23038.601,32984
2025-03-04T00:00:00+00:00,23039.734,23057.301,22964.912,23011.801,40646
2025-03-04T01:00:00+00:00,23007.434,23013.945,22939.301,22944.923,48600
2025-03-04T02:00:00+00:00,22944.445,22990.945,22942.945,22976.423,35940
